loan_amnt,term,int_rate,annual_inc,dti,home_ownership,grade
31225.0, 60 months,23.13,71000.0,27.32,RENT,F
25000.0, 60 months,11.99,181000.0,12.36,MORTGAGE,C
25000.0, 36 months,9.8,80000.0,28.65,RENT,B
4800.0, 36 months,13.44,70000.0,10.42,RENT,C
22000.0, 36 months,5.32,53900.0,4.23,MORTGAGE,A
16575.0, 36 months,13.18,95000.0,17.16,RENT,C
15000.0, 36 months,9.17,45000.0,20.83,MORTGAGE,B
5500.0, 36 months,5.32,60000.0,13.86,MORTGAGE,A
20000.0, 36 months,10.78,374000.0,7.76,RENT,B
12000.0, 60 months,9.17,55000.0,14.97,MORTGAGE,B
10000.0, 36 months,10.64,43000.0,7.06,RENT,B
9600.0, 36 months,9.17,92000.0,31.52,MORTGAGE,B
1200.0, 36 months,8.49,73000.0,19.46,OWN,B
15525.0, 60 months,16.99,37000.0,32.31,OWN,D
6000.0, 36 months,13.44,20000.0,31.03,RENT,C
25000.0, 36 months,16.99,61000.0,16.74,MORTGAGE,D
8000.0, 36 months,14.85,65000.0,24.87,MORTGAGE,C
8000.0, 36 months,10.64,100000.0,15.79,MORTGAGE,B
4000.0, 36 months,17.57,84000.0,16.51,OWN,D
5000.0, 36 months,5.32,130000.0,10.44,MORTGAGE,A
13000.0, 36 months,12.88,65000.0,30.76,MORTGAGE,C
10000.0, 36 months,5.32,49000.0,23.56,OWN,A
10000.0, 36 months,8.49,100000.0,23.97,MORTGAGE,B
18000.0, 36 months,5.32,140000.0,12.62,MORTGAGE,A
7000.0, 36 months,11.22,55000.0,8.29,RENT,B
10000.0, 36 months,8.49,67000.0,13.63,RENT,B
3525.0, 36 months,17.27,70000.0,14.59,RENT,D
35000.0, 36 months,11.22,250000.0,17.16,MORTGAGE,B
20000.0, 60 months,10.78,65000.0,24.31,MORTGAGE,B
12000.0, 36 months,5.32,60000.0,25.68,RENT,A
20000.0, 36 months,11.48,96000.0,9.81,MORTGAGE,B
20000.0, 60 months,7.89,115000.0,8.1,MORTGAGE,A
17000.0, 36 months,9.17,67000.0,9.62,MORTGAGE,B
5000.0, 36 months,11.22,45000.0,18.43,RENT,B
2800.0, 36 months,10.78,150000.0,8.66,RENT,B
16375.0, 36 months,15.41,65000.0,19.53,OWN,D
4325.0, 36 months,19.99,12041.0,9.17,OWN,E
12000.0, 36 months,7.89,99905.0,22.07,MORTGAGE,A
15400.0, 60 months,21.99,96000.0,7.55,OWN,F
9000.0, 36 months,9.17,57600.0,17.29,MORTGAGE,B
20000.0, 60 months,15.77,72000.0,6.17,MORTGAGE,D
35000.0, 36 months,7.49,250000.0,13.05,MORTGAGE,A
12000.0, 36 months,14.85,92500.0,17.66,MORTGAGE,C
35000.0, 36 months,11.48,110000.0,24.98,OWN,B
4000.0, 36 months,15.77,60000.0,38.02,RENT,D
2825.0, 36 months,11.48,47000.0,8.35,RENT,B
1000.0, 36 months,9.17,65000.0,12.76,RENT,B
12000.0, 36 months,9.17,32000.0,7.16,RENT,B
1800.0, 36 months,9.17,33000.0,23.2,MORTGAGE,B
8400.0, 36 months,6.49,70000.0,0.89,MORTGAGE,A
30000.0, 60 months,12.88,77045.0,21.73,MORTGAGE,C
26600.0, 60 months,11.99,140000.0,23.64,OWN,C
3000.0, 36 months,12.59,70000.0,12.53,MORTGAGE,C
18000.0, 60 months,12.59,63000.0,31.64,MORTGAGE,C
12000.0, 60 months,16.55,98788.0,18.75,MORTGAGE,D
15000.0, 36 months,9.8,60000.0,25.56,RENT,B
10000.0, 36 months,6.89,125000.0,13.27,MORTGAGE,A
25000.0, 36 months,17.27,88500.0,19.84,MORTGAGE,D
24000.0, 36 months,9.17,120000.0,6.95,MORTGAGE,B
5000.0, 36 months,7.91,67000.0,36.53,MORTGAGE,A
8000.0, 36 months,8.49,75000.0,15.71,RENT,B
28000.0, 36 months,6.49,82000.0,12.67,MORTGAGE,A
1000.0, 36 months,11.48,43000.0,21.07,RENT,B
35000.0, 60 months,11.99,154000.0,26.1,MORTGAGE,C
25000.0, 36 months,14.85,91500.0,4.64,OWN,C
7000.0, 36 months,11.48,120000.0,15.79,RENT,B
7200.0, 36 months,11.48,60000.0,26.64,RENT,B
14500.0, 36 months,10.78,62000.0,20.98,RENT,B
25000.0, 60 months,13.99,79000.0,34.53,MORTGAGE,C
8000.0, 36 months,10.78,53000.0,20.13,MORTGAGE,B
5200.0, 36 months,9.17,51000.0,20.21,MORTGAGE,B
13625.0, 36 months,14.48,50400.0,36.53,OWN,C
8000.0, 36 months,17.57,62776.0,37.76,OWN,D
10000.0, 60 months,16.59,30000.0,30.84,RENT,D
14000.0, 36 months,15.77,67200.0,7.86,RENT,D
7000.0, 36 months,9.8,115000.0,12.94,MORTGAGE,B
10400.0, 60 months,13.44,38792.0,9.99,MORTGAGE,C
12000.0, 36 months,5.32,80000.0,11.51,MORTGAGE,A
16000.0, 36 months,5.32,1400000.0,0.07,RENT,A
4800.0, 36 months,9.8,44400.0,6.05,RENT,B
24000.0, 60 months,13.67,109000.0,21.16,RENT,C
8000.0, 36 months,7.89,71000.0,31.47,MORTGAGE,A
20000.0, 60 months,12.88,110000.0,23.89,MORTGAGE,C
30000.0, 60 months,19.99,60000.0,36.99,RENT,E
18000.0, 36 months,19.89,60000.0,27.76,RENT,E
20000.0, 60 months,16.99,75000.0,35.92,RENT,D
7000.0, 36 months,7.89,50000.0,11.86,RENT,A
13900.0, 36 months,22.99,72500.0,29.56,RENT,F
20000.0, 36 months,5.32,65000.0,12.49,MORTGAGE,A
12500.0, 36 months,9.17,47553.0,17.39,MORTGAGE,B
10000.0, 36 months,17.27,40000.0,29.91,RENT,D
8000.0, 36 months,8.49,150000.0,33.01,MORTGAGE,B
2000.0, 36 months,12.88,52000.0,29.26,RENT,C
13225.0, 60 months,25.09,45000.0,22.21,RENT,F
10000.0, 36 months,10.78,65000.0,35.69,RENT,B
10000.0, 36 months,13.44,33000.0,15.05,RENT,C
8000.0, 36 months,10.78,40000.0,11.46,OWN,B
15000.0, 36 months,7.49,45000.0,10.67,MORTGAGE,A
29050.0, 60 months,19.48,84000.0,10.9,OWN,E
5000.0, 36 months,11.99,35000.0,27.9,RENT,C
35000.0, 60 months,18.49,150000.0,16.97,MORTGAGE,D
31075.0, 36 months,7.49,70000.0,17.18,RENT,A
6025.0, 36 months,13.99,100000.0,13.28,OWN,C
9000.0, 36 months,12.59,47000.0,7.14,MORTGAGE,C
19450.0, 60 months,18.2,43000.0,26.29,MORTGAGE,E
10000.0, 36 months,9.8,175000.0,7.97,MORTGAGE,B
5875.0, 36 months,15.77,56000.0,25.65,RENT,D
6000.0, 36 months,9.76,25000.0,16.47,RENT,B
11225.0, 60 months,26.77,31200.0,26.31,RENT,G
19400.0, 60 months,18.99,48500.0,23.5,RENT,E
8000.0, 36 months,12.88,78000.0,8.17,RENT,C
11000.0, 36 months,7.89,63000.0,31.45,MORTGAGE,A
2000.0, 36 months,16.59,34435.0,9.27,OWN,D
27000.0, 60 months,13.99,94000.0,16.09,RENT,C
28000.0, 60 months,17.97,120000.0,21.82,MORTGAGE,D
12300.0, 36 months,11.99,89439.36,11.62,OWN,C
12000.0, 36 months,12.88,45000.0,4.8,RENT,C
13000.0, 36 months,9.8,26000.0,33.43,RENT,B
10000.0, 36 months,6.99,104000.0,25.31,RENT,A
10000.0, 36 months,11.48,50000.0,26.07,RENT,B
12000.0, 36 months,10.78,98000.0,24.04,RENT,B
15000.0, 36 months,14.85,44000.0,29.71,MORTGAGE,C
7250.0, 36 months,7.26,45000.0,12.11,RENT,A
19750.0, 36 months,14.85,210000.0,20.65,MORTGAGE,C
3600.0, 36 months,11.99,130000.0,26.46,MORTGAGE,C
6000.0, 36 months,9.8,76800.0,25.97,MORTGAGE,B
15000.0, 36 months,6.99,58000.0,34.39,OWN,A
25000.0, 60 months,19.99,70490.0,14.03,RENT,E
26000.0, 36 months,6.24,237510.0,11.1,MORTGAGE,A
32000.0, 36 months,12.88,180000.0,6.36,MORTGAGE,C
13250.0, 36 months,14.85,60000.0,13.66,RENT,C
1000.0, 36 months,9.8,70000.0,11.75,RENT,B
9000.0, 36 months,13.18,55000.0,35.59,RENT,C
7200.0, 36 months,7.49,79990.0,11.14,MORTGAGE,A
10000.0, 36 months,6.24,82500.0,9.65,MORTGAGE,A
20800.0, 60 months,18.99,60000.0,29.6,RENT,E
19775.0, 36 months,9.76,43000.0,14.7,RENT,B
7200.0, 36 months,9.17,32000.0,25.43,RENT,B
15000.0, 36 months,7.91,94272.0,24.01,OWN,A
19200.0, 36 months,18.49,142000.0,35.09,RENT,D
3000.0, 36 months,11.99,42000.0,6.74,RENT,C
1800.0, 36 months,11.48,50000.0,20.38,RENT,B
10000.0, 60 months,13.99,49000.0,13.49,MORTGAGE,C
18000.0, 36 months,7.26,79000.0,16.48,MORTGAGE,A
9800.0, 36 months,13.44,40000.0,39.6,RENT,C
15000.0, 36 months,8.49,85000.0,30.34,OWN,B
21600.0, 36 months,5.32,100000.0,28.13,MORTGAGE,A
5000.0, 36 months,16.55,65000.0,35.34,OWN,D
4000.0, 36 months,13.44,75000.0,14.94,MORTGAGE,C
10000.0, 36 months,8.49,150000.0,4.62,MORTGAGE,B
21000.0, 36 months,16.59,81000.0,23.53,MORTGAGE,D
21000.0, 60 months,21.48,150000.0,18.02,MORTGAGE,E
15000.0, 36 months,13.44,65000.0,26.22,RENT,C
30000.0, 36 months,7.91,72000.0,23.03,MORTGAGE,A
12000.0, 36 months,12.88,72000.0,8.72,MORTGAGE,C
10000.0, 36 months,10.78,52000.0,3.4,RENT,B
35000.0, 60 months,13.67,120000.0,26.94,RENT,C
12000.0, 36 months,11.48,80000.0,4.65,MORTGAGE,B
15200.0, 36 months,13.44,78000.0,19.4,MORTGAGE,C
12600.0, 36 months,17.97,30000.0,29.48,RENT,D
3000.0, 36 months,16.99,34104.0,37.13,MORTGAGE,D
20225.0, 60 months,13.67,85000.0,7.06,MORTGAGE,C
14025.0, 60 months,18.49,39000.0,18.0,MORTGAGE,D
21000.0, 36 months,11.99,148000.0,29.94,MORTGAGE,C
28000.0, 60 months,8.49,150000.0,16.65,RENT,B
35000.0, 36 months,13.67,280000.0,6.43,MORTGAGE,C
5000.0, 36 months,13.67,48000.0,10.53,RENT,C
12000.0, 36 months,6.99,50148.0,16.08,MORTGAGE,A
35000.0, 36 months,17.57,100000.0,23.73,MORTGAGE,D
10000.0, 36 months,8.49,63000.0,24.67,RENT,B
9800.0, 36 months,13.99,24504.0,13.03,RENT,C
14400.0, 36 months,9.17,85000.0,12.66,RENT,B
6000.0, 36 months,8.38,70000.0,4.85,MORTGAGE,B
23825.0, 60 months,17.97,59598.0,29.66,MORTGAGE,D
12250.0, 36 months,12.88,57680.0,29.28,MORTGAGE,C
15500.0, 60 months,19.89,73000.0,26.6,MORTGAGE,E
5000.0, 36 months,11.99,33600.0,25.54,MORTGAGE,C
32325.0, 60 months,19.48,82000.0,24.56,MORTGAGE,E
10000.0, 36 months,13.99,300000.0,3.33,MORTGAGE,C
9700.0, 36 months,22.45,27000.0,26.04,MORTGAGE,F
2000.0, 36 months,13.44,14200.0,28.23,OWN,C
7200.0, 36 months,8.49,40000.0,28.2,MORTGAGE,B
5600.0, 36 months,8.49,30000.0,25.24,MORTGAGE,B
25000.0, 36 months,7.49,150000.0,16.93,MORTGAGE,A
30000.0, 60 months,13.99,100000.0,10.75,OWN,C
14000.0, 36 months,6.49,42000.0,19.17,RENT,A
15000.0, 36 months,6.49,97000.0,10.79,MORTGAGE,A
24000.0, 36 months,5.32,121000.0,10.48,MORTGAGE,A
16000.0, 36 months,11.22,77000.0,31.28,MORTGAGE,B
24000.0, 36 months,10.78,160000.0,12.66,MORTGAGE,B
15000.0, 36 months,15.77,80350.0,26.88,MORTGAGE,D
12000.0, 36 months,8.38,175000.0,19.09,RENT,B
5000.0, 36 months,7.49,71650.0,20.69,MORTGAGE,A
15000.0, 36 months,9.17,52000.0,9.39,MORTGAGE,B
28800.0, 36 months,17.97,64000.0,30.79,RENT,D
16000.0, 60 months,12.59,90000.0,14.95,MORTGAGE,C
8500.0, 36 months,6.49,50000.0,20.67,RENT,A
7000.0, 36 months,6.99,79000.0,21.67,MORTGAGE,A
1600.0, 36 months,8.38,75000.0,1.82,OWN,B
15000.0, 36 months,9.8,68000.0,31.61,RENT,B
11300.0, 36 months,6.49,74000.0,21.11,MORTGAGE,A
30000.0, 60 months,13.99,150000.0,8.52,RENT,C
7200.0, 36 months,11.48,72500.0,8.47,MORTGAGE,B
15000.0, 36 months,9.8,59800.0,1.87,OWN,B
19000.0, 36 months,16.59,91000.0,31.98,RENT,D
20000.0, 36 months,8.49,65000.0,8.94,MORTGAGE,B
4000.0, 36 months,5.32,110000.0,3.89,MORTGAGE,A
30000.0, 36 months,8.49,66000.0,14.76,MORTGAGE,B
6000.0, 36 months,10.78,62000.0,23.58,MORTGAGE,B
14150.0, 60 months,16.59,30798.0,9.28,RENT,D
19875.0, 36 months,9.76,55000.0,30.05,MORTGAGE,B
10000.0, 36 months,7.49,80000.0,13.82,OWN,A
4900.0, 36 months,15.77,36000.0,20.5,RENT,D
3000.0, 36 months,11.48,50000.0,17.17,RENT,B
6025.0, 36 months,11.22,57900.0,13.18,MORTGAGE,B
1650.0, 36 months,18.2,20000.0,21.31,RENT,E
15750.0, 60 months,17.97,35000.0,48.56,MORTGAGE,D
9625.0, 36 months,6.89,20664.0,32.4,RENT,A
35000.0, 60 months,17.57,75000.0,22.16,MORTGAGE,D
10000.0, 36 months,10.64,59613.0,34.29,MORTGAGE,B
20000.0, 60 months,22.99,70000.0,14.98,RENT,F
7200.0, 36 months,18.2,95000.0,19.68,RENT,E
16000.0, 36 months,13.99,52000.0,33.12,RENT,C
3325.0, 36 months,17.97,57000.0,27.6,RENT,D
28000.0, 36 months,6.99,600000.0,7.77,MORTGAGE,A
12675.0, 60 months,22.45,27600.0,26.7,RENT,F
15000.0, 60 months,18.2,54320.0,30.0,RENT,E
16000.0, 60 months,15.77,90000.0,16.16,RENT,D
4800.0, 36 months,11.48,64000.0,12.51,RENT,B
13650.0, 60 months,21.48,37000.0,19.51,OWN,E
32450.0, 60 months,17.97,87000.0,30.94,MORTGAGE,D
3600.0, 36 months,13.44,61700.0,33.05,RENT,C
5600.0, 36 months,9.8,100000.0,15.1,MORTGAGE,B
8100.0, 36 months,20.5,60000.0,15.12,RENT,E
6000.0, 36 months,14.85,65000.0,17.08,RENT,C
10000.0, 36 months,13.99,67000.0,15.74,OWN,C
16000.0, 60 months,16.59,63000.0,11.09,MORTGAGE,D
15000.0, 36 months,12.59,62000.0,14.83,MORTGAGE,C
30000.0, 36 months,13.44,106000.0,14.19,MORTGAGE,C
35000.0, 60 months,13.67,126500.0,14.11,MORTGAGE,C
24000.0, 60 months,13.67,75000.0,25.42,MORTGAGE,C
5000.0, 36 months,11.99,55000.0,13.94,RENT,C
16000.0, 60 months,8.49,84000.0,19.06,MORTGAGE,B
10000.0, 36 months,9.17,96000.0,8.45,OWN,B
23750.0, 60 months,15.41,54000.0,24.44,OWN,D
12000.0, 36 months,12.88,54000.0,16.0,RENT,C
20400.0, 36 months,6.99,152000.0,10.11,RENT,A
27950.0, 36 months,13.67,81000.0,28.4,RENT,C
11550.0, 60 months,16.59,38000.0,21.07,RENT,D
8000.0, 36 months,7.49,60000.0,13.52,MORTGAGE,A
24000.0, 60 months,18.99,230000.0,14.44,RENT,E
13000.0, 60 months,13.18,35000.0,27.39,RENT,C
11000.0, 36 months,6.99,44000.0,28.97,OWN,A
6000.0, 36 months,9.17,42000.0,6.97,MORTGAGE,B
15000.0, 36 months,11.99,58000.0,27.83,RENT,C
10000.0, 36 months,12.88,40000.0,12.6,RENT,C
18000.0, 36 months,9.17,90000.0,14.28,MORTGAGE,B
22900.0, 60 months,16.59,150000.0,15.12,MORTGAGE,D
15000.0, 36 months,5.32,65050.0,6.27,OWN,A
1500.0, 36 months,11.22,47000.0,9.7,MORTGAGE,B
35000.0, 60 months,17.27,125000.0,14.1,MORTGAGE,D
25000.0, 36 months,17.57,90000.0,37.11,RENT,D
30000.0, 36 months,13.67,69000.0,26.9,MORTGAGE,C
20000.0, 60 months,22.45,65000.0,10.45,MORTGAGE,F
12500.0, 36 months,12.88,25000.0,23.09,MORTGAGE,C
21000.0, 36 months,9.17,150000.0,14.28,RENT,B
16800.0, 60 months,12.59,70000.0,18.63,RENT,C
15000.0, 36 months,17.27,60500.0,25.49,MORTGAGE,D
24000.0, 36 months,13.18,130000.0,24.16,MORTGAGE,C
25000.0, 36 months,5.32,75000.0,16.48,MORTGAGE,A
2800.0, 36 months,9.17,36000.0,13.9,OWN,B
10000.0, 36 months,5.32,85000.0,16.87,MORTGAGE,A
7200.0, 36 months,11.22,57500.0,36.11,OWN,B
20000.0, 36 months,9.17,82000.0,21.03,MORTGAGE,B
6000.0, 36 months,6.99,48000.0,33.78,OWN,A
20000.0, 36 months,8.49,175000.0,8.59,MORTGAGE,B
13000.0, 36 months,6.99,33000.0,27.96,RENT,A
16000.0, 36 months,6.24,112000.0,28.68,MORTGAGE,A
10200.0, 36 months,7.91,42000.0,12.49,RENT,A
5600.0, 36 months,15.77,60000.0,38.26,RENT,D
6000.0, 36 months,7.89,86000.0,17.76,MORTGAGE,A
24900.0, 60 months,13.44,54139.0,22.59,MORTGAGE,C
35000.0, 36 months,10.64,300000.0,24.09,MORTGAGE,B
25000.0, 36 months,7.49,100000.0,29.15,MORTGAGE,A
15000.0, 36 months,10.64,81200.0,20.48,MORTGAGE,B
6400.0, 36 months,11.48,29000.0,21.56,RENT,B
12000.0, 36 months,8.38,60000.0,4.4,MORTGAGE,B
6125.0, 36 months,11.99,22000.0,27.87,RENT,C
25000.0, 36 months,6.89,85000.0,18.88,RENT,A
6000.0, 36 months,11.99,23452.0,36.59,RENT,C
11675.0, 60 months,17.97,50000.0,33.29,RENT,D
20000.0, 36 months,12.88,120000.0,13.79,RENT,C
6000.0, 36 months,9.17,49850.0,25.4,RENT,B
25000.0, 36 months,5.32,150000.0,9.54,MORTGAGE,A
4500.0, 36 months,6.49,50000.0,20.96,RENT,A
12000.0, 60 months,12.88,100000.0,12.31,OWN,C
1600.0, 36 months,18.49,62000.0,17.65,RENT,D
18000.0, 36 months,11.48,103000.0,8.4,RENT,B
12000.0, 36 months,7.26,110000.0,11.84,MORTGAGE,A
20000.0, 36 months,5.32,65000.0,18.83,OWN,A
8000.0, 36 months,9.17,52000.0,11.86,RENT,B
20000.0, 60 months,12.88,61339.0,2.11,MORTGAGE,C
35000.0, 36 months,13.44,280000.0,16.72,MORTGAGE,C
9000.0, 36 months,9.8,74000.0,6.91,MORTGAGE,B
15675.0, 36 months,16.99,43600.0,17.63,MORTGAGE,D
7325.0, 36 months,16.59,45000.0,36.16,OWN,D
7000.0, 36 months,13.99,83000.0,21.96,RENT,C
12000.0, 36 months,6.49,80000.0,26.75,RENT,A
5400.0, 36 months,12.88,44027.0,9.38,RENT,C
16000.0, 36 months,11.48,101000.0,26.76,RENT,B
20000.0, 36 months,7.49,58000.0,13.49,MORTGAGE,A
24000.0, 36 months,5.32,190000.0,11.27,MORTGAGE,A
9600.0, 36 months,11.99,43420.0,7.19,RENT,C
7000.0, 36 months,11.99,39500.0,32.12,RENT,C
4800.0, 36 months,14.85,19500.0,5.23,RENT,C
15000.0, 36 months,6.49,58500.0,21.87,MORTGAGE,A
4800.0, 36 months,17.97,65000.0,35.01,RENT,D
5000.0, 36 months,10.78,36000.0,24.03,RENT,B
8000.0, 36 months,8.49,105000.0,19.71,MORTGAGE,B
17475.0, 36 months,8.49,65000.0,23.9,MORTGAGE,B
10000.0, 60 months,18.2,75000.0,20.1,MORTGAGE,E
30000.0, 36 months,8.38,176000.0,5.47,MORTGAGE,B
5600.0, 36 months,14.85,26000.0,14.4,RENT,C
16000.0, 36 months,6.99,125000.0,9.74,RENT,A
13000.0, 36 months,11.99,55000.0,7.87,MORTGAGE,C
24000.0, 36 months,8.49,72000.0,22.8,MORTGAGE,B
5000.0, 36 months,12.88,25000.0,30.94,OWN,C
28000.0, 36 months,14.85,96000.0,16.61,RENT,C
18275.0, 36 months,15.77,45000.0,32.86,RENT,D
8500.0, 36 months,10.64,45000.0,17.55,RENT,B
35000.0, 60 months,17.57,90000.0,6.34,MORTGAGE,D
28000.0, 60 months,22.45,65000.0,19.65,OWN,F
11575.0, 36 months,14.48,79000.0,8.96,OWN,C
24000.0, 36 months,9.17,110000.0,17.27,RENT,B
16400.0, 36 months,15.77,41000.0,4.51,MORTGAGE,D
15900.0, 36 months,6.49,46217.0,16.49,RENT,A
16750.0, 60 months,16.59,64296.0,17.45,MORTGAGE,D
12000.0, 36 months,14.85,36000.0,19.9,RENT,C
10075.0, 36 months,11.99,28000.0,21.35,OWN,C
10000.0, 60 months,17.97,140000.0,30.85,RENT,D
20000.0, 36 months,8.49,175000.0,17.51,RENT,B
26500.0, 60 months,8.49,74000.0,24.08,MORTGAGE,B
12000.0, 36 months,7.89,85000.0,15.03,RENT,A
9925.0, 36 months,16.55,21588.0,21.46,OWN,D
11825.0, 36 months,17.86,55000.0,19.99,MORTGAGE,D
6000.0, 36 months,5.32,120000.0,3.98,OWN,A
7200.0, 36 months,11.99,19000.0,37.97,RENT,C
15000.0, 36 months,9.76,60000.0,23.44,MORTGAGE,B
7500.0, 36 months,13.18,60000.0,30.8,RENT,C
35000.0, 36 months,8.49,91000.0,21.92,RENT,B
8400.0, 36 months,10.64,92000.0,9.37,RENT,B
20000.0, 36 months,5.32,140000.0,16.65,OWN,A
22900.0, 60 months,15.77,60000.0,17.57,OWN,D
14075.0, 36 months,17.97,120000.0,14.4,MORTGAGE,D
7000.0, 36 months,6.89,67024.0,25.17,RENT,A
20000.0, 36 months,9.17,60000.0,17.8,RENT,B
10800.0, 36 months,8.49,75400.0,17.54,RENT,B
16000.0, 36 months,6.24,130000.0,9.92,OWN,A
6000.0, 36 months,8.49,46000.0,13.67,RENT,B
33875.0, 60 months,24.24,77900.0,5.36,OWN,F
12000.0, 36 months,7.89,95000.0,21.49,MORTGAGE,A
22800.0, 36 months,10.78,132000.0,17.17,MORTGAGE,B
7500.0, 36 months,15.77,75000.0,9.74,RENT,D
8000.0, 36 months,7.91,42000.0,24.14,RENT,A
20000.0, 36 months,13.44,91500.0,23.84,MORTGAGE,C
16000.0, 36 months,10.78,85000.0,12.97,RENT,B
15000.0, 36 months,15.77,70600.0,13.87,RENT,D
7000.0, 36 months,10.64,40000.0,26.85,RENT,B
5000.0, 36 months,17.86,34000.0,15.64,MORTGAGE,D
11000.0, 36 months,12.59,66000.0,15.47,RENT,C
15000.0, 60 months,16.55,36816.0,39.7,RENT,D
25000.0, 36 months,5.32,195000.0,14.56,MORTGAGE,A
16800.0, 60 months,16.55,66500.0,34.08,RENT,D
7700.0, 36 months,16.99,67000.0,19.13,OWN,D
10500.0, 36 months,8.49,168400.0,27.58,MORTGAGE,B
3000.0, 36 months,8.49,75000.0,10.64,MORTGAGE,B
30000.0, 60 months,23.13,140000.0,24.5,MORTGAGE,F
18000.0, 36 months,12.88,85000.0,14.26,RENT,C
10000.0, 36 months,11.48,53000.0,24.8,RENT,B
35000.0, 60 months,10.78,102000.0,17.2,RENT,B
8500.0, 36 months,5.32,68000.0,13.12,MORTGAGE,A
30000.0, 60 months,12.88,104000.0,24.01,MORTGAGE,C
8000.0, 36 months,11.48,125000.0,9.37,MORTGAGE,B
7500.0, 36 months,12.59,75000.0,15.44,RENT,C
12000.0, 60 months,9.8,85000.0,18.03,MORTGAGE,B
12000.0, 36 months,15.77,37000.0,30.65,MORTGAGE,D
25000.0, 60 months,10.78,60000.0,21.96,OWN,B
20000.0, 36 months,11.48,120000.0,17.82,MORTGAGE,B
30000.0, 60 months,21.48,60000.0,5.32,MORTGAGE,E
5500.0, 36 months,9.17,45000.0,2.64,MORTGAGE,B
5000.0, 36 months,14.85,116000.0,18.46,OWN,C
18000.0, 36 months,9.8,45000.0,21.39,MORTGAGE,B
7500.0, 36 months,11.22,40000.0,20.25,RENT,B
12000.0, 36 months,11.99,46000.0,13.93,RENT,C
15000.0, 36 months,8.49,54000.0,10.84,MORTGAGE,B
2425.0, 36 months,18.99,20000.0,17.11,RENT,E
4650.0, 36 months,12.88,26248.0,34.02,MORTGAGE,C
14600.0, 36 months,8.49,67000.0,19.63,MORTGAGE,B
2500.0, 36 months,21.99,45220.0,26.28,RENT,F
14850.0, 60 months,18.49,45000.0,13.57,MORTGAGE,D
12000.0, 36 months,6.49,117000.0,23.83,MORTGAGE,A
5900.0, 36 months,9.17,37000.0,11.71,OWN,B
20000.0, 60 months,19.89,240000.0,11.83,MORTGAGE,E
15000.0, 36 months,5.32,81000.0,16.95,OWN,A
12000.0, 36 months,7.49,62000.0,12.92,RENT,A
7500.0, 36 months,5.32,100000.0,4.62,MORTGAGE,A
8500.0, 36 months,6.99,45000.0,14.61,RENT,A
7500.0, 36 months,10.64,60000.0,36.25,MORTGAGE,B
23800.0, 60 months,18.99,59500.0,30.54,RENT,E
30000.0, 60 months,13.67,80000.0,36.05,OWN,C
3725.0, 36 months,11.48,12420.0,25.51,RENT,B
10000.0, 36 months,10.78,125000.0,19.92,MORTGAGE,B
15000.0, 60 months,17.57,37000.0,33.12,RENT,D
8000.0, 36 months,9.8,65000.0,19.7,OWN,B
5000.0, 36 months,8.49,43000.0,17.25,RENT,B
15000.0, 36 months,6.99,93000.0,14.86,MORTGAGE,A
5000.0, 36 months,5.32,82000.0,23.39,MORTGAGE,A
14000.0, 36 months,5.32,130000.0,11.74,MORTGAGE,A
5000.0, 36 months,13.99,70000.0,24.26,RENT,C
24000.0, 60 months,9.8,80000.0,13.14,MORTGAGE,B
14000.0, 36 months,11.99,72000.0,7.27,RENT,C
20000.0, 60 months,22.45,110000.0,8.84,RENT,F
13000.0, 36 months,10.78,45000.0,26.64,MORTGAGE,B
10000.0, 36 months,7.91,118000.0,21.0,MORTGAGE,A
10000.0, 36 months,9.17,45000.0,26.08,OWN,B
11200.0, 36 months,9.17,102000.0,21.54,OWN,B
12500.0, 36 months,13.67,54000.0,25.49,MORTGAGE,C
5000.0, 36 months,12.88,30000.0,5.52,RENT,C
35000.0, 36 months,17.27,106000.0,13.52,MORTGAGE,D
6500.0, 36 months,7.91,40000.0,9.94,RENT,A
6000.0, 36 months,10.78,17000.0,33.84,RENT,B
9000.0, 36 months,9.17,50000.0,11.98,OWN,B
20000.0, 36 months,7.26,150000.0,9.86,MORTGAGE,A
24000.0, 36 months,6.49,110000.0,7.87,OWN,A
9000.0, 36 months,13.44,68000.0,24.83,MORTGAGE,C
24000.0, 36 months,6.24,230000.0,14.62,MORTGAGE,A
18000.0, 36 months,12.88,49583.0,38.45,OWN,C
12000.0, 36 months,8.38,62000.0,8.69,MORTGAGE,B
11550.0, 36 months,18.99,28948.92,18.41,MORTGAGE,E
16000.0, 36 months,9.76,100000.0,8.32,RENT,B
35000.0, 60 months,24.99,115000.0,21.32,MORTGAGE,F
5000.0, 36 months,7.26,99000.0,29.15,MORTGAGE,A
9000.0, 36 months,10.78,36500.0,27.39,RENT,B
21700.0, 60 months,22.45,60300.0,24.74,OWN,F
30000.0, 36 months,11.48,87000.0,29.89,MORTGAGE,B
18000.0, 36 months,8.38,50147.0,13.28,OWN,B
14225.0, 60 months,15.77,68000.0,11.33,MORTGAGE,D
12500.0, 60 months,11.99,200000.0,12.74,MORTGAGE,C
6000.0, 36 months,9.76,50000.0,13.42,MORTGAGE,B
12000.0, 36 months,6.24,106000.0,12.08,MORTGAGE,A
18000.0, 36 months,7.49,60000.0,35.0,OWN,A
9000.0, 36 months,11.48,75000.0,21.74,RENT,B
